"Assemblage","m","Method","Order.q","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"SRR13060336",9905,"Rarefaction",0,74.2857192406857,73.0856002550971,75.4858382262744,0.999641739459255,0.999503818184496,0.999779660734014
"SRR13060336",11143,"Rarefaction",0,74.6708935945086,73.5032027696227,75.8385844193945,0.999730323051849,0.999602157361658,0.99985848874204
"SRR13060336",12381,"Rarefaction",0,74.9650093332068,73.8157684395871,76.1142502268265,0.999790865338486,0.999670423667115,0.999911307009856
"SRR13060336",13619,"Rarefaction",0,75.1961969947994,74.0517810060775,76.3406129835214,0.999833278096501,0.999718554920162,0.999948001272841
"SRR13060336",14857,"Rarefaction",0,75.3826627254451,74.230064127343,76.5352613235472,0.999863953981247,0.999753260039954,0.999974647922539
"SRR13060336",16095,"Rarefaction",0,75.5361829721704,74.3632094472355,76.7091564971052,0.999887047873474,0.999779088257877,0.999995007489072
"SRR13060336",17333,"Rarefaction",0,75.6643577652223,74.4598338548715,76.8688816755731,0.999905251549594,0.999799048635697,1
"SRR13060336",18571,"Rarefaction",0,75.7720962066461,74.5260264608545,77.0181659524377,0.999920285133753,0.999815031342953,1
"SRR13060336",19809,"Rarefaction",0,75.8626053989238,74.5662329160494,77.1589778817982,0.999933221663622,0.999828134581142,1
"SRR13060336",21047,"Rarefaction",0,75.9380459340782,74.5837710817052,77.2923207864512,0.999944709170919,0.999838932744847,1
"SRR13060336",22285,"Rarefaction",0,75.9999551287805,74.581123581849,77.418786675712,0.9999551287804,0.999847696197748,1
"SRR13060336",22286,"Observed",0,76,74.5811138134019,77.4188861865981,0.999955136833022,0.999847708243573,1
"SRR13060336",22287,"Extrapolation",0,76.0000448631669,74.5811040347004,77.4189856916334,0.999955144884198,0.999847720287179,1
"SRR13060336",23459,"Extrapolation",0,76.0474584367145,74.5631314798421,77.5317853935868,0.999963653758279,0.999860465366781,1
"SRR13060336",24632,"Extrapolation",0,76.0859072562949,74.5340189061669,77.6377956064229,0.999970553811151,0.999870992932143,1
"SRR13060336",25805,"Extrapolation",0,76.1170568648676,74.4961922343579,77.7379214953773,0.999976143942353,0.999879870557936,1
"SRR13060336",26978,"Extrapolation",0,76.1422929611853,74.4516052927712,77.8329806295994,0.999980672830383,0.999887495555775,1
"SRR13060336",28151,"Extrapolation",0,76.1627381798104,74.4018567060986,77.9236196535223,0.99998434194405,0.999894146188576,1
"SRR13060336",29324,"Extrapolation",0,76.1793020318169,74.3482603855715,78.0103436780624,0.999987314504865,0.999900022304256,1
"SRR13060336",30497,"Extrapolation",0,76.1927213646363,74.2918963081753,78.0935464210973,0.999989722748001,0.999905271150283,1
"SRR13060336",31670,"Extrapolation",0,76.2035931409142,74.233649904692,78.1735363771364,0.999991673804804,0.999910003839513,1
"SRR13060336",32843,"Extrapolation",0,76.2124009945556,74.1742441255045,78.2505578636066,0.999993254468563,0.999914306000678,1
"SRR13060336",34015,"Extrapolation",0,76.2195312793837,74.1143174588347,78.3247450999327,0.999994534074614,0.999918241591586,1
"SRR13060336",35188,"Extrapolation",0,76.2253134007132,74.0542415136868,78.3963852877395,0.999995571738273,0.999921870779799,1
"SRR13060336",36361,"Extrapolation",0,76.2299978310311,73.994447529845,78.4655481322173,0.999996412409511,0.999925233169974,1
"SRR13060336",37534,"Extrapolation",0,76.2337929584858,73.9352379483405,78.5323479686311,0.999997093485817,0.99992836384912,1
"SRR13060336",38707,"Extrapolation",0,76.2368676103474,73.8768509463094,78.5968842743854,0.999997645265055,0.999931291613848,1
"SRR13060336",39880,"Extrapolation",0,76.2393585633345,73.8194718001817,78.6592453264873,0.999998092293271,0.999934040268556,1
"SRR13060336",41053,"Extrapolation",0,76.2413766281638,73.7632423618555,78.719510894472,0.999998454456639,0.999936629618095,1
"SRR13060336",42226,"Extrapolation",0,76.2430115789943,73.7082689337803,78.7777542242083,0.999998747866092,0.999939076239346,1
"SRR13060336",43399,"Extrapolation",0,76.2443361470555,73.6546287943446,78.8340434997663,0.99999898557403,0.999941394088861,1
"SRR13060336",44572,"Extrapolation",0,76.2454092561154,73.6023755919373,78.8884429202934,0.999999178154954,0.999943594986337,1
"SRR13060336",1,"Rarefaction",1,1,1,1,0.492172818270465,0.484508957162395,0.499836679378534
"SRR13060336",1239,"Rarefaction",1,5.25606269862107,5.12715840148007,5.38496699576207,0.989516881795256,0.988962274470498,0.990071489120013
"SRR13060336",2477,"Rarefaction",1,5.3358236849273,5.20418538510557,5.46746198474904,0.995764874197608,0.995481762399972,0.996047985995243
"SRR13060336",3715,"Rarefaction",1,5.36413431658335,5.23153814593055,5.49673048723615,0.997600661876743,0.997402423756739,0.997798899996746
"SRR13060336",4953,"Rarefaction",1,5.37863023312945,5.2455761237692,5.51168434248971,0.998484621641669,0.99830304577352,0.998666197509817
"SRR13060336",6191,"Rarefaction",1,5.38740240606419,5.2540915753023,5.52071323682609,0.99899339793569,0.998821322105499,0.999165473765881
"SRR13060336",7429,"Rarefaction",1,5.39325764986268,5.2597867009125,5.52672859881285,0.999307901253822,0.99914679463623,0.999469007871413
"SRR13060336",8667,"Rarefaction",1,5.3974309261501,5.26385176724167,5.53101008505853,0.999509448531333,0.999360201567799,0.999658695494868
"SRR13060336",9905,"Rarefaction",1,5.40055000429326,5.26689291097402,5.53420709761249,0.999641739459255,0.999503818184496,0.999779660734014
"SRR13060336",11143,"Rarefaction",1,5.40296687903252,5.26925071119257,5.53668304687247,0.999730323051849,0.999602157361658,0.99985848874204
"SRR13060336",12381,"Rarefaction",1,5.40489358842779,5.27113078515454,5.53865639170104,0.999790865338486,0.999670423667115,0.999911307009856
"SRR13060336",13619,"Rarefaction",1,5.40646510581242,5.27266430748346,5.54026590414139,0.999833278096501,0.999718554920162,0.999948001272841
"SRR13060336",14857,"Rarefaction",1,5.40777121749255,5.27393871665792,5.54160371832718,0.999863953981247,0.999753260039954,0.999974647922539
"SRR13060336",16095,"Rarefaction",1,5.40887385280917,5.27501443049846,5.54273327511989,0.999887047873474,0.999779088257877,0.999995007489072
"SRR13060336",17333,"Rarefaction",1,5.40981704977225,5.27593447459379,5.5436996249507,0.999905251549594,0.999799048635697,1
"SRR13060336",18571,"Rarefaction",1,5.41063295449475,5.27673029057217,5.54453561841732,0.999920285133753,0.999815031342953,1
"SRR13060336",19809,"Rarefaction",1,5.4113455745424,5.27742537820456,5.54526577088024,0.999933221663622,0.999828134581142,1
"SRR13060336",21047,"Rarefaction",1,5.41197320370581,5.2780376538774,5.54590875353421,0.999944709170919,0.999838932744847,1
"SRR13060336",22285,"Rarefaction",1,5.41253003272594,5.27858102067488,5.546479044777,0.9999551287804,0.999847696197748,1
"SRR13060336",22286,"Observed",1,5.41253045707242,5.27858143484781,5.54647947929703,0.999955136833022,0.999847708243573,1
"SRR13060336",22287,"Extrapolation",1,5.4125308813995,5.27858184900186,5.54647991379714,0.999955144884198,0.999847720287179,1
"SRR13060336",23459,"Extrapolation",1,5.41301509633642,5.2790544954805,5.54697569719234,0.999963653758279,0.999860465366781,1
"SRR13060336",24632,"Extrapolation",1,5.41347443646142,5.27950293883869,5.54744593408415,0.999970553811151,0.999870992932143,1
"SRR13060336",25805,"Extrapolation",1,5.41390979811307,5.27992804621732,5.54789155000883,0.999976143942353,0.999879870557936,1
"SRR13060336",26978,"Extrapolation",1,5.41432243301565,5.28033103220333,5.54831383382797,0.999980672830383,0.999887495555775,1
"SRR13060336",28151,"Extrapolation",1,5.41471352755092,5.28071304815069,5.54871400695116,0.99998434194405,0.999894146188576,1
"SRR13060336",29324,"Extrapolation",1,5.41508420616914,5.28107518547405,5.54909322686424,0.999987314504865,0.999900022304256,1
"SRR13060336",30497,"Extrapolation",1,5.41543553462202,5.28141847877073,5.54945259047331,0.999989722748001,0.999905271150283,1
"SRR13060336",31670,"Extrapolation",1,5.41576852302689,5.28174390877981,5.54979313727397,0.999991673804804,0.999910003839513,1
"SRR13060336",32843,"Extrapolation",1,5.41608412877095,5.28205240518696,5.55011585235495,0.999993254468563,0.999914306000678,1
"SRR13060336",34015,"Extrapolation",1,5.41638301102003,5.2823446065664,5.55042141547365,0.999994534074614,0.999918241591586,1
"SRR13060336",35188,"Extrapolation",1,5.41666653926168,5.28262184639684,5.55071123212653,0.999995571738273,0.999921870779799,1
"SRR13060336",36361,"Extrapolation",1,5.41693526676198,5.2828846606051,5.55098587291887,0.999996412409511,0.999925233169974,1
"SRR13060336",37534,"Extrapolation",1,5.41718996614923,5.28313379993363,5.55124613236482,0.999997093485817,0.99992836384912,1
"SRR13060336",38707,"Extrapolation",1,5.41743136971898,5.28336997604756,5.5514927633904,0.999997645265055,0.999931291613848,1
"SRR13060336",39880,"Extrapolation",1,5.41766017153951,5.2835938635692,5.55172647950983,0.999998092293271,0.999934040268556,1
"SRR13060336",41053,"Extrapolation",1,5.41787702944734,5.28380610200663,5.55194795688805,0.999998454456639,0.999936629618095,1
"SRR13060336",42226,"Extrapolation",1,5.4180825669386,5.2840072975818,5.5521578362954,0.999998747866092,0.999939076239346,1
"SRR13060336",43399,"Extrapolation",1,5.41827737496167,5.28419802496339,5.55235672495996,0.99999898557403,0.999941394088861,1
"SRR13060336",44572,"Extrapolation",1,5.41846201361627,5.28437882890946,5.55254519832309,0.999999178154954,0.999943594986337,1
"SRR13060336",1,"Rarefaction",2,0.999999999999999,0.999999999999998,1,0.492172818270465,0.484508957162395,0.499836679378534
"SRR13060336",1239,"Rarefaction",2,2.03011601228846,1.99871909109468,2.06151293348224,0.989516881795256,0.988962274470498,0.990071489120013
"SRR13060336",2477,"Rarefaction",2,2.03096063282402,1.9995250228343,2.06239624281375,0.995764874197608,0.995481762399972,0.996047985995243
"SRR13060336",3715,"Rarefaction",2,2.03124248087516,1.99979395581872,2.0626910059316,0.997600661876743,0.997402423756739,0.997798899996746
"SRR13060336",4953,"Rarefaction",2,2.03138346269365,1.99992847657413,2.06283844881317,0.998484621641669,0.99830304577352,0.998666197509817
"SRR13060336",6191,"Rarefaction",2,2.03146807029843,2.00000920641008,2.06292693418677,0.99899339793569,0.998821322105499,0.999165473765881
"SRR13060336",7429,"Rarefaction",2,2.03152448307278,2.00006303353409,2.06298593261147,0.999307901253822,0.99914679463623,0.999469007871413
"SRR13060336",8667,"Rarefaction",2,2.0315647816955,2.00010148503295,2.06302807835806,0.999509448531333,0.999360201567799,0.999658695494868
"SRR13060336",9905,"Rarefaction",2,2.03159500772078,2.00013032558892,2.06305968985264,0.999641739459255,0.999503818184496,0.999779660734014
"SRR13060336",11143,"Rarefaction",2,2.03161851808132,2.00015275828729,2.06308427787535,0.999730323051849,0.999602157361658,0.99985848874204
"SRR13060336",12381,"Rarefaction",2,2.03163732714014,2.00017070516945,2.06310394911084,0.999790865338486,0.999670423667115,0.999911307009856
"SRR13060336",13619,"Rarefaction",2,2.03165271688652,2.0001853894673,2.06312004430574,0.999833278096501,0.999718554920162,0.999948001272841
"SRR13060336",14857,"Rarefaction",2,2.03166554201793,2.00019762670333,2.06313345733253,0.999863953981247,0.999753260039954,0.999974647922539
"SRR13060336",16095,"Rarefaction",2,2.03167639430762,2.00020798152789,2.06314480708734,0.999887047873474,0.999779088257877,0.999995007489072
"SRR13060336",17333,"Rarefaction",2,2.03168569644268,2.0002168572532,2.06315453563215,0.999905251549594,0.999799048635697,1
"SRR13060336",18571,"Rarefaction",2,2.0316937584395,2.00022454968581,2.0631629671932,0.999920285133753,0.999815031342953,1
"SRR13060336",19809,"Rarefaction",2,2.03170081278715,2.00023128065934,2.06317034491496,0.999933221663622,0.999828134581142,1
"SRR13060336",21047,"Rarefaction",2,2.03170703729071,2.00023721982786,2.06317685475356,0.999944709170919,0.999838932744847,1
"SRR13060336",22285,"Rarefaction",2,2.03171257024462,2.00024249914668,2.06318264134256,0.9999551287804,0.999847696197748,1
"SRR13060336",22286,"Observed",2,2.03171257446543,2.00024250317401,2.06318264575686,0.999955136833022,0.999847708243573,1
"SRR13060336",22287,"Extrapolation",2,2.03171257868586,2.00024250720097,2.06318265017075,0.999955144884198,0.999847720287179,1
"SRR13060336",23459,"Extrapolation",2,2.03171727771339,2.0002469908206,2.06318756460619,0.999963653758279,0.999860465366781,1
"SRR13060336",24632,"Extrapolation",2,2.03172153303356,2.00025105107226,2.06319201499485,0.999970553811151,0.999870992932143,1
"SRR13060336",25805,"Extrapolation",2,2.03172540150691,2.00025474221013,2.06319606080369,0.999976143942353,0.999879870557936,1
"SRR13060336",26978,"Extrapolation",2,2.03172893359167,2.00025811237948,2.06319975480387,0.999980672830383,0.999887495555775,1
"SRR13060336",28151,"Extrapolation",2,2.03173217133637,2.00026120170137,2.06320314097137,0.99998434194405,0.999894146188576,1
"SRR13060336",29324,"Extrapolation",2,2.03173515006177,2.00026404387751,2.06320625624603,0.999987314504865,0.999900022304256,1
"SRR13060336",30497,"Extrapolation",2,2.03173789965469,2.00026666742471,2.06320913188467,0.999989722748001,0.999905271150283,1
"SRR13060336",31670,"Extrapolation",2,2.03174044557426,2.00026909663507,2.06321179451345,0.999991673804804,0.999910003839513,1
"SRR13060336",32843,"Extrapolation",2,2.03174280964262,2.00027135233041,2.06321426695482,0.999993254468563,0.999914306000678,1
"SRR13060336",34015,"Extrapolation",2,2.03174500886016,2.00027345073184,2.06321656698849,0.999994534074614,0.999918241591586,1
"SRR13060336",35188,"Extrapolation",2,2.03174706327309,2.00027541096663,2.06321871557955,0.999995571738273,0.999921870779799,1
"SRR13060336",36361,"Extrapolation",2,2.03174898513972,2.00027724473117,2.06322072554826,0.999996412409511,0.999925233169974,1
"SRR13060336",37534,"Extrapolation",2,2.03175078688658,2.00027896388238,2.06322260989078,0.999997093485817,0.99992836384912,1
"SRR13060336",38707,"Extrapolation",2,2.03175247943393,2.00028057883991,2.06322438002796,0.999997645265055,0.999931291613848,1
"SRR13060336",39880,"Extrapolation",2,2.03175407241726,2.00028209879755,2.06322604603697,0.999998092293271,0.999934040268556,1
"SRR13060336",41053,"Extrapolation",2,2.03175557437082,2.00028353189836,2.06322761684329,0.999998454456639,0.999936629618095,1
"SRR13060336",42226,"Extrapolation",2,2.03175699288061,2.00028488538056,2.06322910038065,0.999998747866092,0.999939076239346,1
"SRR13060336",43399,"Extrapolation",2,2.03175833471247,2.00028616569988,2.06323050372507,0.99999898557403,0.999941394088861,1
"SRR13060336",44572,"Extrapolation",2,2.03175960592008,2.00028737863246,2.0632318332077,0.999999178154954,0.999943594986337,1
"SRR13060337",1,"Rarefaction",0,0.999999999999999,0.999999999999999,1,0.221476740721243,0.215901014326939,0.227052467115547
"SRR13060337",1084,"Rarefaction",0,67.0374624913843,65.8358733752418,68.2390516075268,0.982678293542945,0.982090188381514,0.983266398704376
"SRR13060337",2167,"Rarefaction",0,78.7878351781298,77.580116174396,79.9955541818636,0.993267315879046,0.992876575213395,0.993658056544697
"SRR13060337",3250,"Rarefaction",0,84.0019705000327,82.8645922619689,85.1393487380965,0.996594107130365,0.996289360338064,0.996898853922667
"SRR13060337",4333,"Rarefaction",0,86.8119663832875,85.7226604542511,87.9012723123239,0.998044750595397,0.997800011975478,0.998289489215316
"SRR13060337",5416,"Rarefaction",0,88.4844261013875,87.4099215245458,89.5589306782291,0.998792637823169,0.99859861013449,0.998986665511847
"SRR13060337",6499,"Rarefaction",0,89.5420660697276,88.4631646093624,90.6209675300928,0.999217383418432,0.999064140540705,0.999370626296158
"SRR13060337",7582,"Rarefaction",0,90.2394955644014,89.1509507687936,91.3280403600092,0.999474627259738,0.999351411866247,0.999597842653229
"SRR13060337",8665,"Rarefaction",0,90.7137930392429,89.6177763632659,91.8098097152199,0.999637812081254,0.999534886770608,0.999740737391901
"SRR13060337",9749,"Rarefaction",0,91.0444974640453,89.9455942723489,92.1434006557416,0.999744832225931,0.999654565679856,0.999835098772006
"SRR13060337",10832,"Rarefaction",0,91.279625467379,90.1822741238925,92.3769768108655,0.999816313379619,0.999733389972364,0.999899236786874
"SRR13060337",11915,"Rarefaction",0,91.450766806924,90.3582523640966,92.5432812497515,0.999864532385135,0.999785626559042,0.999943438211227
"SRR13060337",12998,"Rarefaction",0,91.5787462845091,90.4929939661334,92.6644986028849,0.999896994525768,0.999820138096236,0.9999738509553
"SRR13060337",14081,"Rarefaction",0,91.6778196380635,90.5995070149606,92.7561322611664,0.999918557818248,0.999842566664153,0.999994548972344
"SRR13060337",15164,"Rarefaction",0,91.7579110912083,90.6866673242712,92.8291548581453,0.999932489493429,0.99985655291201,1
"SRR13060337",16247,"Rarefaction",0,91.8259877937213,90.7605666130728,92.8914089743698,0.999941056070913,0.999864478419002,1
"SRR13060337",17330,"Rarefaction",0,91.8869386884085,90.8253163621437,92.9485610146732,0.99994587350982,0.999867925009592,1
"SRR13060337",18413,"Rarefaction",0,91.9441516379716,90.8835368588722,93.0047664170709,0.99994812660824,0.999867969189287,1
"SRR13060337",19497,"Rarefaction",0,91.9999487126885,90.9367097312319,93.063187694145,0.999948712688481,0.999865374121896,1
"SRR13060337",19498,"Observed",0,92,90.9367566351267,93.0632433648733,1,0.999912987485142,1
"SRR13060337",19499,"Extrapolation",0,92,90.936751639613,93.063248360387,1,0.999912993414958,1
"SRR13060337",20525,"Extrapolation",0,92,90.9280474142562,93.0719525857438,1,0.99991863893329,1
"SRR13060337",21551,"Extrapolation",0,92,90.9132325616153,93.0867674383847,1,0.999923554800971,1
"SRR13060337",22577,"Extrapolation",0,92,90.8936759757228,93.1063240242772,1,0.999927913070132,1
"SRR13060337",23603,"Extrapolation",0,92,90.8705153701184,93.1294846298816,1,0.999931836509776,1
"SRR13060337",24629,"Extrapolation",0,92,90.8446860883215,93.1553139116785,1,0.999935412671257,1
"SRR13060337",25655,"Extrapolation",0,92,90.8169496494378,93.1830503505622,1,0.999938704317398,1
"SRR13060337",26682,"Extrapolation",0,92,90.787892026324,93.212107973676,1,0.999941759810973,1
"SRR13060337",27708,"Extrapolation",0,92,90.7580626375383,93.2419373624617,1,0.999944606753454,1
"SRR13060337",28734,"Extrapolation",0,92,90.7278254260775,93.2721745739225,1,0.999947273477565,1
"SRR13060337",29760,"Extrapolation",0,92,90.697489834741,93.302510165259,1,0.999949779492257,1
"SRR13060337",30786,"Extrapolation",0,92,90.6672985129576,93.3327014870424,1,0.999952140295272,1
"SRR13060337",31812,"Extrapolation",0,92,90.6374401103077,93.3625598896923,1,0.999954368544656,1
"SRR13060337",32839,"Extrapolation",0,92,90.608031395815,93.391968604185,1,0.999956476848175,1
"SRR13060337",33865,"Extrapolation",0,92,90.5792398652003,93.4207601347997,1,0.999958470208459,1
"SRR13060337",34891,"Extrapolation",0,92,90.5511186843408,93.4488813156592,1,0.999960358692723,1
"SRR13060337",35917,"Extrapolation",0,92,90.5237274276756,93.4762725723244,1,0.999962149364629,1
"SRR13060337",36943,"Extrapolation",0,92,90.4971076924418,93.5028923075582,1,0.999963848569859,1
"SRR13060337",37969,"Extrapolation",0,92,90.471286727431,93.528713272569,1,0.999965462060448,1
"SRR13060337",38996,"Extrapolation",0,92,90.4462563838407,93.5537436161593,1,0.999966996542045,1
"SRR13060337",1,"Rarefaction",1,1,1,1,0.221476740721243,0.215901014326939,0.227052467115547
"SRR13060337",1084,"Rarefaction",1,12.4455357820339,12.1215544764165,12.7695170876513,0.982678293542945,0.982090188381514,0.983266398704376
"SRR13060337",2167,"Rarefaction",1,12.7174284895834,12.3855791622129,13.0492778169538,0.993267315879046,0.992876575213395,0.993658056544697
"SRR13060337",3250,"Rarefaction",1,12.8143803125845,12.4799424699815,13.1488181551876,0.996594107130365,0.996289360338064,0.996898853922667
"SRR13060337",4333,"Rarefaction",1,12.8635296056064,12.5278086326972,13.1992505785156,0.998044750595397,0.997800011975478,0.998289489215316
"SRR13060337",5416,"Rarefaction",1,12.8930162714151,12.5565271282736,13.2295054145567,0.998792637823169,0.99859861013449,0.998986665511847
"SRR13060337",6499,"Rarefaction",1,12.9125820903193,12.5755801625056,13.249584018133,0.999217383418432,0.999064140540705,0.999370626296158
"SRR13060337",7582,"Rarefaction",1,12.9264730446284,12.589104424348,13.2638416649087,0.999474627259738,0.999351411866247,0.999597842653229
"SRR13060337",8665,"Rarefaction",1,12.9368267641978,12.599183309253,13.2744702191427,0.999637812081254,0.999534886770608,0.999740737391901
"SRR13060337",9749,"Rarefaction",1,12.9448393076042,12.6069824051617,13.2826962100466,0.999744832225931,0.999654565679856,0.999835098772006
"SRR13060337",10832,"Rarefaction",1,12.9512091998088,12.6131822269528,13.2892361726648,0.999816313379619,0.999733389972364,0.999899236786874
"SRR13060337",11915,"Rarefaction",1,12.9563970846029,12.6182313742724,13.2945627949334,0.999864532385135,0.999785626559042,0.999943438211227
"SRR13060337",12998,"Rarefaction",1,12.9607034697887,12.6224224353734,13.2989845042041,0.999896994525768,0.999820138096236,0.9999738509553
"SRR13060337",14081,"Rarefaction",1,12.9643355709496,12.6259571505532,13.3027139913461,0.999918557818248,0.999842566664153,0.999994548972344
"SRR13060337",15164,"Rarefaction",1,12.9674407482408,12.6289789924186,13.3059025040629,0.999932489493429,0.99985655291201,1
"SRR13060337",16247,"Rarefaction",1,12.9701265572306,12.6315926891228,13.3086604253385,0.999941056070913,0.999864478419002,1
"SRR13060337",17330,"Rarefaction",1,12.9724732654279,12.6338764046333,13.3110701262225,0.99994587350982,0.999867925009592,1
"SRR13060337",18413,"Rarefaction",1,12.9745419382715,12.635889604296,13.313194272247,0.99994812660824,0.999867969189287,1
"SRR13060337",19497,"Rarefaction",1,12.9763814194676,12.6376798440406,13.3150829948946,0.999948712688481,0.999865374121896,1
"SRR13060337",19498,"Observed",1,12.976383021758,12.6376814034854,13.3150846400306,1,0.999912987485142,1
"SRR13060337",19499,"Extrapolation",1,12.9763846239646,12.6376829628486,13.3150862850807,1,0.999912993414958,1
"SRR13060337",20525,"Extrapolation",1,12.9779851518156,12.6392406561978,13.3167296474333,1,0.99991863893329,1
"SRR13060337",21551,"Extrapolation",1,12.9795021203608,12.6407169578071,13.3182872829145,1,0.999923554800971,1
"SRR13060337",22577,"Extrapolation",1,12.9809398920095,12.6421161204293,13.3197636635896,1,0.999927913070132,1
"SRR13060337",23603,"Extrapolation",1,12.9823026014212,12.6434421746088,13.3211630282336,1,0.999931836509776,1
"SRR13060337",24629,"Extrapolation",1,12.9835941673959,12.6446989402924,13.3224893944994,1,0.999935412671257,1
"SRR13060337",25655,"Extrapolation",1,12.9848183041433,12.6458900378341,13.3237465704526,1,0.999938704317398,1
"SRR13060337",26682,"Extrapolation",1,12.9859796327156,12.6470199693908,13.3249392960403,1,0.999941759810973,1
"SRR13060337",27708,"Extrapolation",1,12.9870792306579,12.6480897889802,13.3260686723356,1,0.999944606753454,1
"SRR13060337",28734,"Extrapolation",1,12.9881214215138,12.6491037084523,13.3271391345753,1,0.999947273477565,1
"SRR13060337",29760,"Extrapolation",1,12.9891092023547,12.65006464862,13.3281537560893,1,0.999949779492257,1
"SRR13060337",30786,"Extrapolation",1,12.9900454137828,12.6509753776849,13.3291154498808,1,0.999952140295272,1
"SRR13060337",31812,"Extrapolation",1,12.9909327481003,12.6518385192108,13.3300269769898,1,0.999954368544656,1
"SRR13060337",32839,"Extrapolation",1,12.9917745549475,12.6526573357684,13.3308917741267,1,0.999956476848175,1
"SRR13060337",33865,"Extrapolation",1,12.9925716153999,12.6534325911979,13.3317106396019,1,0.999958470208459,1
"SRR13060337",34891,"Extrapolation",1,12.9933270634441,12.6541673376936,13.3324867891947,1,0.999960358692723,1
"SRR13060337",35917,"Extrapolation",1,12.9940430715536,12.6548636918853,13.3332224512219,1,0.999962149364629,1
"SRR13060337",36943,"Extrapolation",1,12.9947216987824,12.6555236598094,13.3339197377554,1,0.999963848569859,1
"SRR13060337",37969,"Extrapolation",1,12.995364896687,12.6561491426876,13.3345806506864,1,0.999965462060448,1
"SRR13060337",38996,"Extrapolation",1,12.9959750933058,12.6567425048009,13.3352076818107,1,0.999966996542045,1
"SRR13060337",1,"Rarefaction",2,1,1,1,0.221476740721243,0.215901014326939,0.227052467115547
"SRR13060337",1084,"Rarefaction",2,4.50055262207218,4.3869631680362,4.61414207610815,0.982678293542945,0.982090188381514,0.983266398704376
"SRR13060337",2167,"Rarefaction",2,4.50783453808829,4.39382287646422,4.62184619971236,0.993267315879046,0.992876575213395,0.993658056544697
"SRR13060337",3250,"Rarefaction",2,4.51026858053206,4.39611561888605,4.62442154217807,0.996594107130365,0.996289360338064,0.996898853922667
"SRR13060337",4333,"Rarefaction",2,4.51148686890815,4.39726315103777,4.62571058677853,0.998044750595397,0.997800011975478,0.998289489215316
"SRR13060337",5416,"Rarefaction",2,4.51221824793838,4.39795204228969,4.62648445358706,0.998792637823169,0.99859861013449,0.998986665511847
"SRR13060337",6499,"Rarefaction",2,4.5127060032375,4.39841145820534,4.62700054826966,0.999217383418432,0.999064140540705,0.999370626296158
"SRR13060337",7582,"Rarefaction",2,4.51305448282317,4.39873968841652,4.62736927722981,0.999474627259738,0.999351411866247,0.999597842653229
"SRR13060337",8665,"Rarefaction",2,4.51331588788976,4.39898590264547,4.62764587313405,0.999637812081254,0.999534886770608,0.999740737391901
"SRR13060337",9749,"Rarefaction",2,4.51351939673237,4.39917758443633,4.62786120902842,0.999744832225931,0.999654565679856,0.999835098772006
"SRR13060337",10832,"Rarefaction",2,4.51368205556042,4.39933078980167,4.62803332131918,0.999816313379619,0.999733389972364,0.999899236786874
"SRR13060337",11915,"Rarefaction",2,4.51381515372001,4.39945615222637,4.62817415521365,0.999864532385135,0.999785626559042,0.999943438211227
"SRR13060337",12998,"Rarefaction",2,4.51392607827388,4.39956062958854,4.62829152695923,0.999896994525768,0.999820138096236,0.9999738509553
"SRR13060337",14081,"Rarefaction",2,4.51401994419018,4.39964903965961,4.62839084872074,0.999918557818248,0.999842566664153,0.999994548972344
"SRR13060337",15164,"Rarefaction",2,4.51410040557063,4.39972482421468,4.62847598692659,0.999932489493429,0.99985655291201,1
"SRR13060337",16247,"Rarefaction",2,4.51417014240114,4.39979050750862,4.62854977729367,0.999941056070913,0.999864478419002,1
"SRR13060337",17330,"Rarefaction",2,4.51423116490734,4.39984798295024,4.62861434686445,0.99994587350982,0.999867925009592,1
"SRR13060337",18413,"Rarefaction",2,4.51428501044061,4.39989869855006,4.62867132233116,0.99994812660824,0.999867969189287,1
"SRR13060337",19497,"Rarefaction",2,4.51433291657154,4.3999438199576,4.62872201318548,0.999948712688481,0.999865374121896,1
"SRR13060337",19498,"Observed",2,4.51433295830658,4.39994385926662,4.62872205734654,1,0.999912987485142,1
"SRR13060337",19499,"Extrapolation",2,4.51433300003734,4.39994389857161,4.62872210150308,1,0.999912993414958,1
"SRR13060337",20525,"Extrapolation",2,4.51437367381818,4.39998220801003,4.62876513962633,1,0.99991863893329,1
"SRR13060337",21551,"Extrapolation",2,4.51441047543591,4.40001687035093,4.62880408052089,1,0.999923554800971,1
"SRR13060337",22577,"Extrapolation",2,4.51444393271366,4.40004838274098,4.62883948268635,1,0.999927913070132,1
"SRR13060337",23603,"Extrapolation",2,4.51447448171234,4.40007715589727,4.62887180752741,1,0.999931836509776,1
"SRR13060337",24629,"Extrapolation",2,4.51450248584116,4.40010353210738,4.62890143957495,1,0.999935412671257,1
"SRR13060337",25655,"Extrapolation",2,4.51452825038317,4.40012779891078,4.62892870185556,1,0.999938704317398,1
"SRR13060337",26682,"Extrapolation",2,4.51455205595823,4.4001502206168,4.62895389129966,1,0.999941759810973,1
"SRR13060337",27708,"Extrapolation",2,4.51457407644134,4.40017096099469,4.62897719188798,1,0.999944606753454,1
"SRR13060337",28734,"Extrapolation",2,4.51459452455358,4.40019022040115,4.62899882870602,1,0.999947273477565,1
"SRR13060337",29760,"Extrapolation",2,4.51461356290203,4.4002081519918,4.62901897381226,1,0.999949779492257,1
